edge,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,label
90,-0.05874628,-0.1829906,-0.02699177,-0.42248473,0.23636198,0.069197714,0.19949949,-0.08051038,-0.10660622,0.081512876,-0.116132,0.30171216,0.20876312,-0.30700156,-0.2694089,0.10526358,-0.093483426,0.022954406,0.19404233,-0.080716446,0.23268376,-0.33342063,-0.16768955,-0.18810552,-0.17611703,-0.028370384,0.040103357,0.27699998,-0.20590545,-0.21924584,0.14512905,0.10795223,-0.07357289,-0.09968517,0.16486484,0.021817407,0.15438035,0.15452896,0.0012159162,0.12353396,0.19170892,0.31665483,-0.010358509,-0.21497838,-0.22670963,0.16583428,0.13110851,-0.21375684,0.054690808,0.08711542,-0.35346735,-0.06232852,0.16032438,-0.010546327,-0.19658123,-0.15850157,0.07624801,0.014679805,-0.29158586,-0.18193059,0.16814204,-0.37840414,-0.0022306535,0.19052635,-0.20639823,-0.0023257653,-0.25484383,-0.20895188,-0.019562345,-0.0061939587,-0.06869925,0.30145758,0.31260866,0.03843634,0.3035435,0.06766376,-0.17897138,-0.09102676,-0.06949822,0.017979925,0.25158897,0.0810152,-0.069882624,0.040364973,0.06639891,-0.13571876,-0.07391812,0.09178937,0.19669385,-0.14730531,0.06742474,0.20789213,-0.14277706,-0.15998438,0.035427473,0.08556891,-0.021429721,-0.1972229,0.07756202,-0.017650018,-0.11930141,-0.07533964,0.085059404,0.06797899,-0.018389868,0.121210515,0.13189712,0.284094,-0.15929756,-0.14883845,0.08511893,-0.15635052,0.044666402,0.054958824,0.018988434,-0.23679101,0.04361541,0.27740216,-0.11626082,-0.114925586,-0.19537342,-0.0897807,-0.06922947,-0.09988391,-0.1864409,0.19755353,0.07643518,0.02468248,1
91,-0.008570507,-0.07864957,0.1423926,0.0063728695,-0.0453868,0.096074015,0.15034975,-0.14210838,0.10642744,-0.017540004,0.03503933,-0.02640171,0.16606282,-0.15005392,-0.2618362,-0.038285196,-0.0076559866,-0.17775233,-0.012496071,-0.10115436,0.5811145,-0.2388421,0.019353164,0.110815324,-0.285273,0.04746175,0.04598307,0.15125297,-0.121881135,-0.08866624,0.1239055,-0.049837254,-0.15884708,-0.29848766,-0.11263271,0.13366878,-0.16992216,-0.09670139,0.10312072,0.06481762,0.26739597,0.05083865,0.104497895,0.0044495333,-0.19225463,0.2614194,-0.26315758,-0.07347966,-0.06829067,0.04355281,-0.23307076,-0.07106511,0.23658891,0.012359193,-0.062095802,0.15651454,-0.17742512,0.0725176,-0.086628795,0.09400682,0.05584371,-0.16665012,-0.009295858,0.3111042,-0.19986872,-0.047850396,-0.017724171,0.16794989,0.013672964,-0.15091497,-0.1520713,0.22791459,0.22411305,0.3752416,0.093799114,0.07641858,-0.32594162,0.24572675,0.15155959,0.2820715,0.25494605,-0.018609025,-0.22901462,-0.05348104,-0.10001866,0.14165524,-0.33990267,0.13135,0.07372864,-0.19054958,0.15460701,0.22622575,-0.34468436,-0.21818008,0.24371934,-0.07419768,0.026969327,-0.18330732,-0.12012605,0.081980295,0.058390915,0.23919334,0.022759449,0.098695606,0.17198855,0.1696173,-0.070331104,0.1070742,0.26994917,-0.22807185,0.21408042,0.054783482,0.39513427,-0.2530418,-0.11786717,-0.39407986,-0.1545394,0.048226766,-0.06228164,-0.055251997,-0.13814653,-0.0050936732,-0.17492779,0.009433159,0.08362742,0.16935469,0.006584386,0.3104884,0
92,-0.28521544,-0.35987946,0.49343428,-0.24197127,0.1160656,0.04914537,0.19922204,-0.16586007,0.043787464,0.14633478,0.003578968,0.028260315,-0.035602413,-0.013993899,0.2056977,-0.16332856,-0.03998414,-0.10372173,-0.07629015,0.0005216305,0.29474047,0.08587915,0.10057704,-0.040120345,-0.016094321,0.37865806,0.1927627,0.016068075,0.08150628,-0.47168475,0.46625504,-0.044072676,-0.04902573,0.1577099,-0.032351963,-0.08509688,0.14777249,-0.35080332,-0.04552098,0.017573271,-0.072733514,-0.046734396,0.23855601,0.24769375,0.0055832504,-0.13978548,-0.20746188,-0.20908833,0.27661434,-0.15633005,-0.10829823,0.0025025501,-0.119517066,0.061017513,0.16245094,0.11190617,-0.16809055,0.11799851,-0.11619866,-0.031422433,-0.2528321,-0.11510135,-0.18939999,-0.1314178,-0.16118069,-0.06593983,-0.234822,-0.09034545,0.10161492,-0.04976551,-0.3903316,0.017739825,-0.08542934,-0.035042427,0.013803597,-0.034537684,0.016268939,0.06793621,-0.055385582,0.07250051,0.023322998,-0.064138904,-0.26908442,-0.1961056,0.15703365,0.36005712,0.26808858,-0.14093289,0.31442657,-0.090987265,0.22430106,-0.04697751,-0.06803058,-0.26448378,-0.08566521,0.20803407,-0.17856832,-0.090923466,0.13822253,0.2276365,0.058588035,0.055118542,0.054461982,-0.25487265,0.30641264,0.39632648,0.015213861,-0.034934632,-0.03139914,-0.11623038,-0.05279212,-0.19138671,0.2482032,0.10553343,-0.04238694,-0.044301778,0.0787315,-0.09863926,0.23585403,-0.08959122,0.00016107936,0.13719323,-0.055907127,0.104099475,-0.17580336,0.2077221,-0.09897857,0.028376523,0
93,-0.055000175,0.04577377,0.043317396,-0.30724424,-0.060029242,-0.1852772,0.19758731,0.14856628,-0.20164005,-0.1906247,-0.020512605,-0.21696936,-0.20038882,-0.1566746,0.047067415,-0.3527965,0.16604945,-0.1234803,-0.22865175,-0.2695325,0.16925254,0.24536821,-0.1829922,0.08983535,-0.109099105,0.053165022,0.09325452,0.15544286,0.11947656,-0.37661296,0.09136585,-0.12899277,-0.27609712,0.060071323,-0.0069752526,-0.067758314,-0.044632766,-0.32438317,-0.04948354,-0.36911738,-0.06222096,0.11641183,-0.014764638,0.056158658,0.032775745,-0.2254686,-0.19421676,0.07691765,-0.02868265,-0.34423497,-0.03993248,0.2819434,-0.24934709,0.07283616,-0.08824369,0.047366776,-0.110384345,0.21199088,-0.2286891,0.021169098,-0.21720688,-0.11001778,-0.14798994,0.11781626,-0.27313226,-0.23174824,-0.35015562,-0.006888101,-0.17270242,-0.0031237637,-0.059499923,0.028429404,0.07626812,-0.300806,0.15148471,-0.16974485,-0.1724424,0.002607765,0.051755913,-0.17411914,-0.049921174,-0.16334976,-0.1891552,-0.27328286,0.12111765,0.1727196,0.42759526,0.17671213,-0.012779435,-0.0071250554,-0.03171401,0.21787246,0.07221292,-0.027695851,-0.01636907,0.19922687,-0.013201795,-0.07258923,0.28427517,0.14554304,-0.3719347,-0.09901514,-0.038372047,-0.005680197,0.12371722,0.45330495,0.11864523,0.37977925,-0.31336185,-0.047629807,0.24549414,-0.104756944,0.22797768,-0.32978994,-0.09261178,-0.30872083,-0.17872913,-0.0691219,0.016997937,-0.11015976,-0.1752087,-0.103310466,0.045418493,-0.014148328,-0.13855778,0.2545732,-0.12866269,0.14941154,0
94,0.22226918,0.09411644,-0.033189055,-0.19491057,0.10476298,0.032692906,-0.046566408,0.14277178,-0.0057967654,-0.33072215,-0.06945914,0.063080415,-0.055956174,-0.3036034,-0.2081331,-0.152894,0.044200204,0.04537869,0.0308548,-0.1328685,0.29846445,0.027111722,0.027069367,0.19503158,-0.070287,0.16062933,-0.05791708,-0.088331655,-0.2971373,-0.24127023,-0.09697536,0.104451366,-0.09770351,-0.24086672,0.01447277,-0.1739956,-0.011017184,-0.050800197,0.12697482,-0.2563316,-0.25251994,0.0063378126,0.024386873,-0.020649267,-0.113329515,-0.010109562,0.024022795,-0.027482415,-0.03916918,-0.059795637,-0.054047894,0.47782958,-0.274236,0.0729298,-0.11145258,0.0039742854,0.008020507,-0.0110801,-0.19963534,-0.08499677,-0.17147906,-0.14391693,-0.08457152,0.11849355,-0.080430776,-0.24720176,-0.19831619,0.016637562,-0.06019598,-0.026107525,-0.07044049,0.08460456,0.017445404,-0.44145444,0.12625168,0.060515344,0.06564208,0.0887804,0.19738588,0.05422532,0.12831344,-0.05225516,0.060457014,-0.36997283,0.21423051,0.19244367,0.3926431,-0.08198323,-0.11021971,0.050610203,0.096960425,-0.08496226,0.2796864,-0.15807484,0.14212531,0.3072503,-0.11091534,0.12438382,0.24813657,-0.1414572,-0.25983962,0.15831245,0.009123853,0.09979002,0.007778768,0.121148065,0.063924804,0.37881187,-0.04286426,0.076300174,0.015995609,-0.18005373,0.13869542,-0.14783022,-0.34464213,0.059708223,-0.1694154,0.109141305,-0.04618616,-0.014468004,-0.16983247,0.14108987,-0.07472474,-0.21118456,-0.08970674,0.4126007,-0.04492536,0.13388203,0
95,-0.03313231,-0.22148877,0.11272246,-0.24225897,0.11060366,-0.2638003,0.31619054,0.19986257,-0.0029120324,0.13931482,-0.04585156,0.05645406,-0.03830485,-0.17903331,0.10332359,-0.48939696,-0.018574938,-0.29421547,0.10056575,-0.06618944,-0.0062097237,0.005181543,0.3962358,0.094246954,-0.17845975,-0.061353233,-0.124714136,0.17166698,0.00010870639,-0.016109366,0.096958466,0.19242305,-0.103484444,-0.038717464,0.10882946,-0.03793605,0.10356748,0.23882656,0.10177984,-0.16871525,-0.34771305,-0.14847925,-0.06827205,0.12844858,0.0036047369,-0.045321457,0.16420408,0.118711956,-0.1707315,0.1582908,-0.146707,0.26154512,-0.054469258,0.061180014,-0.26925975,-0.10966597,-0.099993475,-0.09861129,-0.25391674,0.22322424,0.11730448,-0.22757679,0.106431626,0.1516075,-0.0035192023,-0.09061467,0.056302607,-0.0024640225,-0.15652317,-0.010300133,0.09376738,0.24977852,0.18735622,0.06324084,-0.044858962,-0.065192774,0.06629747,-0.023042351,-0.088897035,0.4134654,-0.16064285,0.09697728,0.09292491,0.07806463,-0.22953944,0.047816575,0.13123037,0.072881214,0.11522334,-0.2032934,-0.06473399,0.168549,-0.15254994,0.4051559,-0.027036304,0.05753051,0.11032244,-0.22953469,0.15462285,0.068098515,-0.027586065,0.17692195,-0.26941273,0.16073231,0.091233306,0.081946105,0.040474206,0.120636865,0.33820876,-0.08025028,-0.019557055,0.13664855,0.15983059,0.24752262,0.21482086,0.04788216,-0.17908065,-0.004239043,-0.19872531,-0.09252855,0.10924357,-0.04014225,0.10824131,-0.070857115,-0.13754748,-0.09091107,-0.06279018,-0.07903348,1
96,-0.35100052,-0.3548395,0.14235279,-0.23910666,-0.024299357,0.21947749,0.13676457,0.11035397,0.14993563,0.32022044,0.022399142,0.36420882,0.0015101169,-0.13054624,-0.14623612,0.079055436,-0.050940543,-0.2947826,-0.22842991,0.05165259,0.4750021,-0.022239562,0.0068310834,-0.006718188,-0.1823332,0.0049300757,-0.15925132,-0.010148553,-0.15366942,0.1127835,-0.058353107,0.2782723,-0.13052711,-0.13482977,-0.06774543,-0.1347245,0.055068064,0.10725512,-0.056290917,-0.021910492,0.12119803,0.09573678,0.0050362977,-0.14291279,-0.14775176,-0.047641795,0.14470562,0.08444646,0.0010437997,-0.1095967,-0.08418277,0.09047826,0.027594805,0.011276722,-0.018864008,0.034678254,-0.0011654759,-0.0035268955,-0.07425873,0.096926056,0.14457682,-0.16326016,-0.12522218,0.11718064,0.005986435,-0.25466907,0.1147486,0.25069997,-0.1600284,0.10631853,0.14100817,0.07772186,0.18971449,-0.04500588,0.14529772,-0.074063055,-0.10910889,-0.057052404,-0.26605678,-0.09955999,0.10546968,-0.27598664,-0.08478243,-0.08379139,0.08135464,0.08422584,0.1319915,-0.07970802,0.20040345,-0.13597855,0.16159983,0.16326965,0.0121416105,0.17293727,-0.05228874,0.018943219,0.11267459,-0.23754038,0.10663757,0.16003475,-0.0522422,0.027077913,-0.074637264,0.104245424,-0.14853476,-0.14653605,0.1893125,0.4389728,0.050634,-0.04608467,-0.046314653,-0.1737901,-0.13295226,0.17207341,0.08795381,0.06337714,-0.17437397,0.08962548,-0.1830679,-0.0799651,0.07333519,-0.19414763,0.11684277,-0.15378746,-0.17338413,0.051803917,-0.18583578,-0.11327705,1
97,-0.14603996,-0.08229656,-0.08444637,-0.12313589,-0.008379229,0.052232817,0.074829556,0.095256284,0.07666322,0.20578867,0.03379576,0.054551404,0.036677234,-0.10431965,-0.08588628,-0.0906313,0.03365311,-0.3432889,-0.27373755,-8.9635214e-05,0.035659783,0.13642387,0.02424303,0.070845135,-0.17774747,0.0424958,0.014058106,-0.11502095,-0.16218375,-0.43280798,-0.054112114,0.061883695,-0.31726208,0.059640285,0.20976788,-0.011341655,0.13627444,-0.088953346,0.18016894,-0.392315,-0.12497552,-0.14619686,-0.1884962,-0.076584935,0.034477744,-0.14814936,0.20430498,0.2214673,-0.0412131,-0.15077116,0.107091814,0.468882,-0.25295174,0.04235048,-0.1644089,-0.1465039,0.098297186,-0.11342571,-0.28697944,0.0014730311,0.07733136,-0.0071839765,-0.0057277004,0.11020188,-0.099038124,-0.23080263,-0.0752669,0.14010781,-0.07556111,0.23509376,0.15716012,0.18002,0.19854434,-0.18703344,0.074198544,-0.008359216,0.11532544,0.05560555,-0.00076742034,0.13199092,-0.0054086237,-0.09410653,0.06505413,-0.28664294,0.010035233,0.08234023,0.23147042,-0.1846134,-0.097038515,-0.2888674,0.06266819,0.085849516,-0.15444586,0.1257735,0.046128713,0.31117785,-0.05315967,-0.047710013,0.36471358,0.050182793,-0.37305483,-0.16890764,-0.0657362,0.18157563,0.050681286,-0.06865263,0.13250862,0.41164562,0.11206931,-0.06558627,-0.16689487,-0.12265818,0.15001751,0.21638802,0.09781611,0.012111326,-0.20224486,-0.1794228,0.0052275765,-0.3550307,-0.06411863,-0.028523203,0.2703442,-0.09214445,-0.27906495,0.05268838,-0.28658214,-0.048728112,0
98,-0.11122485,-0.32455623,0.08639751,-0.13636273,-0.12053015,-0.13146436,0.26766068,0.16893849,-0.29367512,0.23445898,0.15022911,0.13696004,0.26081538,0.05685465,0.18204927,-0.1725994,0.07901968,-0.045530476,0.027798237,0.17474134,0.025390673,-0.15240322,0.20160557,0.064633474,-0.15143076,0.046697803,-0.06512114,0.06538989,-0.18277554,-0.04707161,-0.09967706,0.37380588,-0.074274704,-0.0047845477,-0.14967582,0.06273184,0.119146444,0.10283446,0.20744751,-0.2083785,-0.0025723318,-0.1877447,0.2507596,0.014083305,-0.25293288,0.06850274,-0.008774595,0.14362243,-0.21619974,-0.12953544,-0.056866866,0.24816877,-0.10746375,-0.16942549,0.070680395,-0.25243688,0.01858086,-0.11967159,-0.33945966,0.053753406,-0.014257584,-0.030797727,-0.1320841,0.004330354,-0.097861215,-0.18595415,-0.2583733,0.20347755,-0.25445318,0.32501704,0.17768016,0.21688169,0.18871036,-0.32169148,0.033872098,-0.07870949,0.055542387,0.049678594,-0.2652527,0.25440112,0.14626062,-0.21448235,0.16951899,-0.18315426,-0.10634399,-0.078544624,-0.08481391,0.14064515,0.05412214,-0.07468351,0.16395308,-0.11048039,0.1803604,0.28497964,0.05079605,-0.0121399285,0.08829576,-0.1654088,0.12222433,0.055644013,-0.33146903,-0.12941143,0.13046223,0.031860318,-0.103838615,0.04074097,0.19076473,0.3759422,0.28050822,0.14813578,-0.21363275,0.09183389,-0.1678369,-0.10096219,0.17771377,0.15521723,-0.24171293,0.23954895,-0.11463957,0.037822295,0.09029958,-0.030551365,-0.14409,-0.33433372,-0.14807452,0.14757708,0.14991613,-0.07150711,0
99,0.20248541,-0.25228757,0.25118643,0.12608837,0.16311444,-0.1935251,-0.093358435,0.05300147,0.15171427,0.0027681878,-0.23338777,-0.18848881,0.05423598,-0.057803325,-0.0066923383,-0.23489729,-0.18379849,-0.22521526,0.05721915,-0.24281557,0.08294841,0.06762574,-0.03963568,0.2391331,0.022600088,-0.075557895,0.07937266,0.012990316,-0.22311348,-0.06966697,0.18194409,-0.12267518,0.028682461,0.19367127,0.043158185,0.24810587,-0.060615942,0.47401145,0.11168461,0.101664715,-0.34845072,-0.07584661,-0.045308605,0.11484528,0.008426415,0.04569449,0.13446613,0.24775529,-0.16027318,0.05264795,-0.18292738,0.40368873,0.08320928,-0.11768717,-0.32542896,-0.3662709,0.029459795,-0.14822593,0.01229576,-0.11334598,0.13974072,0.04529338,-0.12659405,-0.03758,-0.18953523,0.05173323,0.07951565,0.000407021,-0.0017865233,-0.054950807,-0.17154473,0.1780275,0.057800464,-0.11419338,0.012233709,0.10515931,-0.04559647,-0.14342026,-0.013079873,-0.055862144,0.14693376,-0.012417611,0.12689625,0.018069115,-0.2857934,0.21719983,0.09336836,0.15138268,-0.0748833,0.10302134,-0.011108275,0.32612896,-0.17769712,-0.0001815975,0.03550961,0.19202963,-0.001444934,-0.18374154,0.25567448,0.14510593,-0.020337638,0.090250485,-0.14784399,0.080255166,0.06933312,-0.119356535,0.31683722,0.2871794,0.36771992,-0.25282344,-0.13384835,0.3284739,-0.12069661,-0.07207708,-0.31285346,-0.089417584,-0.014032432,0.31048837,-0.034424037,-0.12726389,0.08211499,-0.020534819,0.008849134,0.037969466,-0.03960817,-0.08138076,0.10665995,0.30072618,0
100,-0.1518651,-0.384701,0.20394868,-0.15609244,0.44651166,0.10174161,-0.06856091,0.03243537,0.0345963,0.117637955,0.007892666,0.2577928,-0.02173855,-0.06873383,-0.16451561,-0.09648698,0.059202023,-0.00043610713,-0.33161065,-0.008130993,0.45106634,0.021531133,-0.055367768,-0.0022291848,-0.062203635,-0.0668034,-0.11722355,0.08886211,-0.2554977,-0.079885125,0.027034922,-0.06880821,0.047996625,-0.13544124,0.004320492,0.025107503,0.13542522,0.16356564,-0.034458183,-0.04096282,0.16316126,-0.16991088,0.11782478,-0.029672826,-0.15500554,0.28764915,0.19135612,0.1397748,-0.049299076,-0.08836786,-0.09251872,0.1464361,0.07177695,-0.201449,0.032330167,-0.16184823,-0.092687026,0.049523436,-0.009244346,-0.16756897,0.20276625,0.13537806,-0.33001566,0.39381602,0.12823741,0.08700449,-0.052495155,-0.12710607,-0.0050195097,0.022927972,-0.05488532,-0.02634221,0.28598714,-0.0701404,0.118397385,-0.0073743416,-0.02350997,-0.2854047,-0.19522518,-0.055174023,0.20625208,0.096642114,-0.12129878,0.2855269,0.04475812,0.20521569,0.18361476,0.044688176,0.1416046,0.36771697,-0.058796644,0.19747679,-0.047016542,-0.06657242,-0.034509707,0.07966486,0.030279966,-0.36148277,0.28548327,0.013553836,-0.18292244,-0.16030054,-0.05894758,0.10610768,0.18517609,-0.08821714,0.22957262,0.32098052,0.12153443,-0.18296851,0.00012668391,0.1650093,0.016691463,0.07186057,-0.10286189,0.039299708,0.029195847,0.2018975,-0.13965102,-0.010041197,-0.0011248515,-0.2714848,0.11873332,-0.14159386,-0.05358659,0.11914136,0.123088375,0.15625012,1
101,0.054298595,-0.23246107,-0.008560694,0.11698533,0.10891487,-0.18191352,0.036901616,-0.12627274,0.5642559,0.2416884,-0.16560276,0.05366879,-0.13629647,0.035091538,-0.0023022976,-0.42592397,-0.20612045,-0.18529889,-0.15991555,-0.2726019,0.40834752,-0.028018175,-0.20316018,0.22129162,0.13261119,0.07312254,-0.11187509,-0.011373234,0.0060755247,0.039839845,0.011069984,-0.14548257,-0.2483323,0.046276417,0.082441926,-0.030983372,0.033881385,0.44473964,0.18266374,0.09995989,0.21779324,-0.11268192,0.06704884,0.2864385,-0.12923984,0.120309785,0.20435742,-0.121218085,-0.22726242,-0.032589033,0.13123854,0.060452625,0.29577512,-0.33253467,0.10734841,-0.2100441,-0.048503105,0.12446139,-0.107844435,-0.3565222,0.28530243,-0.14891672,-0.22859867,0.2271274,0.12284832,-0.062426735,-0.0067592617,-0.19864976,0.14615455,-0.12636656,-0.24509887,0.004571819,-0.16058849,-0.0763331,0.04733762,0.122743465,-0.024866981,-0.009315583,0.022241289,-0.070745684,-0.12344484,-0.3306941,0.020837642,0.018978534,-0.16969042,0.08191967,0.112210855,-0.19496755,-0.118570946,0.17195573,0.11058546,0.21716161,-0.18016651,-0.08730382,-0.16958645,0.08045844,-0.036195222,-0.16723305,0.02673001,-0.08384977,0.00046611522,0.20515163,0.055868074,-0.2201735,0.21484935,-0.10804038,0.1953523,-0.07913051,0.22158131,-0.1675345,-0.18866478,0.23830657,-0.05302788,-0.13141315,-0.3350485,-0.12545794,-0.10734449,0.2850996,0.06354879,-0.017775146,0.107530616,-0.2122536,-0.031808518,-0.1056038,-0.15592787,0.19249325,0.18309678,0.15912823,0
102,0.09848425,0.04547697,0.17034255,-0.17464882,0.13710733,0.02362634,0.10380287,0.22953643,0.11894497,0.068098575,0.237034,-0.15502423,0.08530196,-0.22769916,-0.001926524,-0.3204384,-0.08242614,-0.34574798,0.1331136,-0.008257304,0.2855955,-0.034505304,0.073995054,0.14171708,-0.25625712,0.07255677,0.024928441,0.13948056,-0.072862856,-0.25235918,0.15127772,0.3976826,0.09277283,0.1597494,0.09336265,0.10711874,-0.047606003,0.074153915,0.2759109,-0.012172889,-0.3380805,0.07266418,0.061543353,0.2982061,-0.004920855,-0.34706298,0.14134277,0.008969097,-0.1870916,-0.00029113356,-0.1929969,0.19379105,-0.12947467,-0.037952308,-0.4395136,-0.06125909,-0.084338844,0.20586734,-0.12545668,-0.010038892,-0.027929459,-0.35752365,0.27684337,0.24675363,0.033765137,-0.06616328,-0.19065651,-0.12128379,-0.21471831,-0.124471985,-0.0865179,0.06323962,0.08508743,-0.08924424,-0.13204488,-0.062100537,-0.032442387,-0.19634575,-0.113343745,0.1261316,-0.15925513,0.18510409,0.06237996,0.037182912,-0.67748,-0.033991244,-0.03870124,0.097989626,0.13695754,-0.2733747,-0.11374735,0.3001836,-0.1453077,0.14823835,0.057175007,-0.03833092,0.18629757,-0.12404298,0.34453595,0.09403294,0.1463858,-0.1514944,0.11459816,0.17853236,-0.103909425,-0.23636946,0.20099169,0.0076929308,0.23337018,-0.25319386,0.006567224,0.2826412,-0.012850069,0.0070095817,-0.08082627,-0.033315234,-0.12014913,0.08426921,-0.10667855,-0.15621495,-0.0921432,-0.029535327,-0.03701062,0.018739982,-0.16945276,-0.073539615,0.13399819,-0.006346778,0
103,-0.1182615,-0.31136662,0.29108703,-0.14419384,0.1148212,0.10361147,0.29412106,0.12657401,-0.038772855,0.060118183,0.14978917,0.24379694,0.003624648,-0.02876639,-0.112023324,-0.03095922,-0.1740539,-0.032904826,-0.2536352,0.09174528,0.41815645,-0.10600283,-0.32395962,-0.050838422,-0.18464907,0.32321355,-0.035624553,0.06745292,-0.15120679,-0.12138236,-0.030934334,0.14307418,-0.14140297,-0.19251291,0.234015,-0.09325555,0.028631045,-0.25362375,0.25843862,0.086928345,-0.02777956,0.048788164,0.20937818,0.11863148,-0.14720209,0.09223004,0.05564269,-0.094933234,-0.09491127,-0.18264554,0.09020071,0.1133774,0.007389031,-0.073894866,-0.086238116,-0.47273323,-0.23660174,0.15718077,0.0715689,-0.15312892,-0.052562594,-0.31465593,0.27325687,0.23745133,-0.18938726,0.00021901328,-0.06880931,-0.19414592,-0.03830545,0.014856843,0.043938827,-0.13240194,0.4739328,-0.11589705,0.3440451,-0.0830048,-0.13860974,-0.3293213,0.0576226,-0.048243947,0.14256664,-0.05707155,0.14077632,0.20593439,-0.07394659,-0.039335005,0.16650502,-0.0670673,0.07084989,-0.13893342,0.08281033,-0.019484857,-0.25794706,0.06986808,0.09717156,-0.2730335,0.28682056,-0.29125762,0.34486055,-0.047269173,0.024292815,-0.30155367,0.05072362,-0.050088428,-0.12535387,-0.12311354,0.26025298,0.08570152,-0.12588532,-0.16643003,-0.008755626,-0.1646977,0.09332475,0.3598957,-0.18810949,0.16644387,-0.2168028,0.066740654,-0.13420746,0.14216006,0.18670942,-0.04255157,-0.00078376004,0.14010626,-0.12387811,0.0515163,0.03715446,-0.034698255,0
